"","study_area","subsite","soil_moisture","lat","long","elevation","ecosystem","exstart","year","treatment","plot","spp","woody","functional_group","genus","species","phenophase","DOY","snowfree_date","data_provider","data_provider_email","plot.n","year_type"
"4385","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2016,"CTL","F8","SALARC","woody","deciduous shrub","Salix","arctica","green",156,142,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",179,"early"
"4386","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2016,"CTL","F9","SALARC","woody","deciduous shrub","Salix","arctica","green",156,142,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",179,"early"
"4387","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2016,"CTL","M1","SALARC","woody","deciduous shrub","Salix","arctica","green",159,144,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",179,"early"
"4388","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2016,"CTL","M10","SALARC","woody","deciduous shrub","Salix","arctica","green",159,142,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",179,"early"
"4389","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2016,"CTL","M2","SALARC","woody","deciduous shrub","Salix","arctica","green",156,144,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",179,"early"
"4390","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2016,"CTL","M3","SALARC","woody","deciduous shrub","Salix","arctica","green",159,142,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",179,"early"
"4391","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2016,"CTL","M5","SALARC","woody","deciduous shrub","Salix","arctica","green",177,144,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",179,"early"
"4392","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2016,"CTL","M6","SALARC","woody","deciduous shrub","Salix","arctica","green",159,144,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",179,"early"
"4393","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2016,"CTL","M7","SALARC","woody","deciduous shrub","Salix","arctica","green",159,142,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",179,"early"
"4394","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2016,"CTL","M8","SALARC","woody","deciduous shrub","Salix","arctica","green",156,142,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",179,"early"
"4395","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2016,"CTL","M9","SALARC","woody","deciduous shrub","Salix","arctica","green",147,142,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",179,"early"
"4396","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","F1","SALARC","woody","deciduous shrub","Salix","arctica","green",159,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4397","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","F10","SALARC","woody","deciduous shrub","Salix","arctica","green",150,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4398","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","F2","SALARC","woody","deciduous shrub","Salix","arctica","green",159,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4399","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","F3","SALARC","woody","deciduous shrub","Salix","arctica","green",163,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4400","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","F4","SALARC","woody","deciduous shrub","Salix","arctica","green",156,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4401","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","F5","SALARC","woody","deciduous shrub","Salix","arctica","green",159,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4402","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","F6","SALARC","woody","deciduous shrub","Salix","arctica","green",160,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4403","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","F7","SALARC","woody","deciduous shrub","Salix","arctica","green",153,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4404","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","F8","SALARC","woody","deciduous shrub","Salix","arctica","green",159,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4405","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","F9","SALARC","woody","deciduous shrub","Salix","arctica","green",163,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4406","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","M1","SALARC","woody","deciduous shrub","Salix","arctica","green",150,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4407","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","M10","SALARC","woody","deciduous shrub","Salix","arctica","green",153,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4408","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","M2","SALARC","woody","deciduous shrub","Salix","arctica","green",153,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4409","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","M3","SALARC","woody","deciduous shrub","Salix","arctica","green",159,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4410","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","M4","SALARC","woody","deciduous shrub","Salix","arctica","green",165,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4411","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","M6","SALARC","woody","deciduous shrub","Salix","arctica","green",163,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4412","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","M7","SALARC","woody","deciduous shrub","Salix","arctica","green",163,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4413","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","M8","SALARC","woody","deciduous shrub","Salix","arctica","green",150,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4414","Qikiqtaruk","phentransects","moist",69.58,-139.08,42,"Low arctic",2001,2017,"CTL","M9","SALARC","woody","deciduous shrub","Salix","arctica","green",150,147,"Isla Myers-Smith","isla.myers-smith[a]ed.ac.uk",178,"early"
"4415","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1996,"CTL","8","ARCALP","woody","deciduous shrub","Arctostaphylos","alpina","green",153,143,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",58,"late"
"4416","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"OTC","1","ARCALP","woody","deciduous shrub","Arctostaphylos","alpina","green",152,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4417","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"OTC","1","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",148,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4418","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"OTC","1","DRYOCT","woody","evergreen shrub","Dryas","octopetala","green",148,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4419","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"OTC","1","LOIPRO","woody","evergreen shrub","Loiseleuria","procumbens","green",148,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4420","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"OTC","1","SALPHL","woody","deciduous shrub","Salix","phlebophylla","green",152,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4421","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"OTC","1","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",143,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4422","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"OTC","2","ARCALP","woody","deciduous shrub","Arctostaphylos","alpina","green",152,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4423","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"OTC","2","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",146,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4424","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"OTC","2","DRYOCT","woody","evergreen shrub","Dryas","octopetala","green",143,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4425","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"OTC","2","LOIPRO","woody","evergreen shrub","Loiseleuria","procumbens","green",146,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4426","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"OTC","2","SALPHL","woody","deciduous shrub","Salix","phlebophylla","green",146,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4427","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"OTC","2","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",143,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4428","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"CTL","3","ARCALP","woody","deciduous shrub","Arctostaphylos","alpina","green",148,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4429","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"CTL","3","DRYOCT","woody","evergreen shrub","Dryas","octopetala","green",143,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4430","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"CTL","3","LOIPRO","woody","evergreen shrub","Loiseleuria","procumbens","green",143,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4431","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"CTL","3","SALPHL","woody","deciduous shrub","Salix","phlebophylla","green",148,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4432","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"CTL","3","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",143,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4433","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"OTC","6","ARCALP","woody","deciduous shrub","Arctostaphylos","alpina","green",157,143,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4434","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"OTC","6","DRYOCT","woody","evergreen shrub","Dryas","octopetala","green",146,143,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4435","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"OTC","6","SALPHL","woody","deciduous shrub","Salix","phlebophylla","green",148,143,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4436","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"OTC","6","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",146,143,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4437","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"CTL","8","ARCALP","woody","deciduous shrub","Arctostaphylos","alpina","green",155,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4438","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"CTL","8","DRYOCT","woody","evergreen shrub","Dryas","octopetala","green",146,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4439","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"CTL","8","SALPHL","woody","deciduous shrub","Salix","phlebophylla","green",148,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4440","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"CTL","8","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",143,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4441","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"CTL","9","ARCALP","woody","deciduous shrub","Arctostaphylos","alpina","green",148,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4442","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"CTL","9","DRYOCT","woody","evergreen shrub","Dryas","octopetala","green",143,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4443","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"CTL","9","LOIPRO","woody","evergreen shrub","Loiseleuria","procumbens","green",143,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4444","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"CTL","9","SALPHL","woody","deciduous shrub","Salix","phlebophylla","green",148,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4445","Toolik Lake","USTOOLIK.DRY","dry",69,-150,720,"Low Arctic",1994,1997,"CTL","9","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",146,138,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4446","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"CTL","155","ANDPOL","woody","evergreen shrub","Andromeda","polifolia","green",155,154,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4447","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"CTL","155","BETNAN","woody","deciduous shrub","Betula","nana","green",157,154,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4448","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"CTL","155","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",155,154,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4449","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"CTL","155","SALPUL","woody","deciduous shrub","Salix","pulchra","green",155,154,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4450","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"CTL","155","VACULI","woody","deciduous shrub","Vaccinium","uliginosum","green",157,154,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4451","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"CTL","155","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",155,154,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4452","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"OTC","156","BETNAN","woody","deciduous shrub","Betula","nana","green",157,148,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4453","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"OTC","156","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",148,148,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4454","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"OTC","156","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",152,148,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4455","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"OTC","156","SALPUL","woody","deciduous shrub","Salix","pulchra","green",155,148,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4456","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"OTC","156","VACULI","woody","deciduous shrub","Vaccinium","uliginosum","green",157,148,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4457","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"OTC","156","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",148,148,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4458","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"OTC","160","BETNAN","woody","deciduous shrub","Betula","nana","green",155,148,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4459","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"OTC","160","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",148,148,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4460","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"OTC","160","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",148,148,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4461","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"OTC","160","SALPUL","woody","deciduous shrub","Salix","pulchra","green",152,148,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4462","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"OTC","160","VACULI","woody","deciduous shrub","Vaccinium","uliginosum","green",157,148,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
"4463","Toolik Lake","USTOOLIK.MOIST","moist",69,-150,720,"Low Arctic",1994,1997,"OTC","160","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",148,148,"Jeffrey M Welker and Steven F Oberbauer","jmwelker[a]uaa.alaska.edu and oberbaue[a]fiu.edu",73,"late"
